10000,7,,,,,,
-0.0459644882,-0.4467732038,0.7753490441,0.7927722539,-0.0884738965,0.6198274587,0.2348325875,1
-0.5347975928,-0.5017653944,-0.436428264,0.2334507117,0.0936683891,-0.0328196379,-0.3617430512,0
-0.5450324135,0.1415265919,0.5988764447,-0.2643931171,1.5101360862,0.3869449076,0.9876398478,1
-0.4473204166,0.0942872171,0.9561595173,-0.7661119749,0.5578478289,1.302661292,0.3938092328,0
-0.7221447166,0.1797581912,-0.4591647614,-0.2122381409,-0.3007639426,-0.0044849663,0.0114192048,0
-0.1776838609,0.252205257,0.8524481614,0.8470932846,0.8560045479,1.0356634575,-0.2247151519,1
-0.1702110958,1.2601530701,1.3381756485,1.1817695567,0.3524773667,-0.173462379,0.9168157204,1
-0.0574688369,0.1635940281,-0.1517110414,-0.384996693,-0.6300771147,-0.6187003841,-0.7877439725,0
-0.018042047,-0.0926485686,0.2084636539,0.6865204298,1.5112572415,0.6990056924,0.6417394055,0
0.5404182414,0.6428660604,1.0602154971,1.0831872171,-0.535487007,0.6360760227,0.5716244122,1
-0.5186874467,0.6543330033,0.2242717741,-0.2837206408,-0.1886138468,0.1192967091,0.3326110155,0
0.3764018834,0.3170409528,0.7454070062,0.6251960419,-0.0451825633,0.777695277,0.3795603901,1
0.6078540212,0.0130336842,0.103091605,0.3682560944,0.7477561627,0.1399323283,1.2002296275,0
0.2246906808,1.2133486136,-0.8324588427,0.8707694086,0.5044159752,1.1245960906,-0.3036172934,0
0.2165407036,0.5096856016,0.528797923,0.939118655,0.4649935381,1.0146761735,-0.4627916976,1
-0.6075644233,0.2058196817,0.1253568876,1.0555953395,0.5902473262,-0.0148277788,1.2105134005,0
-0.0833687689,0.956295662,1.5247017493,0.2904763074,0.1799062817,-0.3925289899,-0.612005078,1
0.5021983252,0.2199610785,0.2668071024,-0.3955179256,0.6328448149,0.666456967,1.0082534957,1
0.3275945727,0.7869067709,0.768643478,0.0447720185,1.2363145687,-0.1864079432,-0.1274904959,1
0.33693186,0.3581489278,0.6574459325,-0.3168828933,1.2205093406,-0.1161430334,-0.4890289004,1
0.2599027758,0.2598206059,0.7808508046,0.4037317609,0.5717637152,0.7257893912,-0.6520070073,1
0.3346055754,0.5950439644,-0.0704616426,0.8050023275,0.6232903831,1.2434297356,0.4654239327,0
-0.3837795051,0.8307993193,0.1634039232,0.903305493,1.4432767821,1.1496482857,-0.6249859327,0
-0.184364244,0.8476544496,-0.172338863,1.0144793012,1.5859520241,1.245008107,-0.1482565796,0
0.3259663915,-1.3298822551,1.0986083886,0.3334012231,0.2807631869,1.4568779396,0.3142009196,1
0.5100618487,0.2199895662,1.5514269046,0.8645024183,-0.3733624568,1.7130086907,0.5553472348,1
-0.2034399384,1.1893430032,0.0560269775,-0.2788022258,0.044955396,0.9441937,0.1761078421,0
0.1783944354,0.1745163531,0.8640400208,0.1330455083,0.929232008,0.8335625909,0.2945367856,1
0.0866967288,0.9238737814,0.8292002097,-0.5414359815,0.3763108068,-0.5692665059,0.2110909019,1
-0.384421066,-0.4971939757,0.0013681003,1.3913479509,0.8177473488,-0.1379698401,1.2452646773,0
0.3995460013,0.8113946991,0.9140046329,1.2285054958,0.5428256054,0.4957829999,0.8038554615,1
-0.1184140263,0.927367033,0.6632639345,0.2366792586,1.0477353826,0.1656480344,0.1255174275,1
-0.370334188,-0.468267325,1.2180390383,-0.2807883814,0.6274499075,0.9595605294,0.8677718224,1
0.2712385295,0.3857025246,0.2058835383,0.5689691607,-0.784612283,0.0924050613,-0.0103511423,0
